# X[mm] xp[mrad] Y[mm] yp[mrad]
-1.5184557594e-01 -7.0934978137e+01 5.8068738144e-01 4.2442762461e+01
-9.4048167282e-01 -1.9278965490e+00 2.4389032960e-01 -7.1323978549e+00
-3.6875378171e-01 -1.1553769483e+02 6.2035331889e-01 9.0983522593e+01
-8.6001233723e-01 5.2295901634e+01 -1.4373149203e-01 -4.0264158988e+01
4.8634334950e-01 7.8723346713e+01 -5.9458177487e-01 -6.1843484447e+01
-5.9789896169e-01 2.3011174584e+01 2.1324267734e-01 5.2052371307e-01
4.4291399646e-02 -6.8617314219e+01 5.2218396994e-01 3.7293197184e+01
-8.4565129702e-01 -8.4126738410e+01 4.7317788652e-01 4.2617090914e+01
6.3557787194e-01 -6.1957028262e+01 3.2708715623e-01 5.1307232225e+01
-2.8127539351e-02 7.2329963006e+01 -5.3610132611e-01 -4.3793794879e+01
9.0298873550e-01 1.2360046815e+01 -2.4940235164e-01 6.4944682810e+00
-9.5675550086e-01 1.2763737185e+01 1.3193658103e-01 -1.4435815817e+01
5.1883915297e-01 -6.4338179770e+01 1.3282212519e-01 2.3655920941e+01
-4.0544816614e-01 -8.9504748413e+01 6.1448114131e-01 6.9283232337e+01
9.5681587190e-01 -4.4534953973e+01 1.7794220787e-01 6.6404846256e+01
6.2275509510e-01 1.0760003082e+02 -5.7421697605e-01 -7.2337111995e+01
-5.9156805533e-01 -1.0611551463e+02 5.5825771224e-01 7.1082487641e+01
-7.6383670586e-01 -9.2164280988e+01 5.9985623143e-01 6.2432453943e+01
-4.8618887440e-01 -2.9398357148e+00 4.1048641142e-02 -1.9799457762e+01
1.1747403955e+00 3.4106773556e+01 -2.2630716696e-01 1.9257158396e+01
-1.2101777875e+00 -2.9856052435e+01 2.4891110669e-01 -1.7731744824e+01
1.2190035966e+00 -6.4524893616e+00 -5.1846797667e-02 4.7569557936e+01
-3.0937580486e-01 -2.7362544874e+01 4.9540100914e-01 1.1584166005e+01
4.4392621438e-01 1.1227231906e+02 -5.8431075586e-01 -8.2691086396e+01
4.5942380675e-01 1.2625293417e+02 -6.9194617118e-01 -9.6856469788e+01
3.2409090213e-01 -9.1599287195e+01 5.4014467996e-01 8.1372280910e+01
7.1233324191e-01 5.2099793461e+01 -4.5611221272e-01 -2.8637738047e+01
-5.7257543242e-01 3.7255046601e-01 3.2362283613e-01 1.2244735253e+01
-7.8947875059e-01 6.1289187815e+01 -2.4400208959e-01 -4.9519875259e+01
-8.3698090781e-01 6.1500514626e+01 -2.4122625109e-01 -6.7832855637e+01
1.2207174896e+00 2.5089534857e+01 -2.0163546293e-01 2.4636239291e+01
-7.8708640304e-01 5.0887710809e+01 -1.5581653336e-01 -3.3672565823e+01
3.9152255074e-01 8.2335101301e+01 -6.1926587521e-01 -6.8714999294e+01
-2.6069257294e-01 6.7762020335e+01 -2.9650961356e-01 -7.4528086114e+01
-4.3266506150e-01 -4.3585449640e+01 2.1193711073e-01 1.8154431565e+01
-4.6424168010e-01 -7.1134772105e+01 6.0475093914e-01 5.6589539016e+01
5.7229039271e-01 -5.2778681747e+01 1.0215736425e-01 1.8567235062e+01
-7.4102170938e-01 6.0657859437e+01 -2.9911443614e-01 -5.6215887348e+01
4.5894030162e-01 7.5568745525e+01 -6.1967750205e-01 -5.9040702002e+01
8.3862897639e-01 -4.3127022707e+00 -1.7207875331e-01 1.0750704531e+01
6.3105446483e-01 -5.2183470239e+01 2.3983941738e-01 2.8027646181e+01
-9.8913041332e-01 -7.4583510637e+01 4.7994234166e-01 3.2871789334e+01
-1.1445809709e-01 7.1246063342e+01 -4.9497838076e-01 -3.8574179637e+01
-2.6361434440e-01 -5.0487917168e+01 5.5508295241e-01 2.6652457980e+01
1.9711359448e-01 -1.0297577810e+02 4.9917462464e-01 1.0367160125e+02
-1.1263686574e+00 -7.0588305198e+01 4.7032448468e-01 2.5202975728e+01
8.8439855583e-01 -7.8979690951e+01 3.8781044736e-01 1.0137957388e+02
-1.1768936695e+00 -2.3452611080e+01 2.6336059546e-01 -9.7508277539e+00
3.5290729977e-01 -8.9393401298e+01 5.2306086976e-01 8.1847878123e+01
2.6487352060e-01 5.7964982740e+01 -5.5409597258e-01 -3.6308583802e+01
-9.0331379696e-01 4.6887188753e+01 -1.3744624114e-01 -4.2112269505e+01
6.5066872950e-01 7.2414196069e+01 -3.8401115103e-01 -3.6840897254e+01
1.0287955917e+00 7.9166150266e+01 -4.5942516062e-01 -2.9984903431e+01
6.4374435689e-01 -3.0170704871e+01 1.2541496794e-01 6.1155128770e+01
-9.4152706439e-01 -9.5176920916e+01 5.6333853266e-01 5.2181075202e+01
-4.4756377279e-01 6.3415119253e+01 -7.1875648706e-02 -1.3420520971e+01
7.9034001435e-01 -5.2478279499e+01 1.0900215715e-01 3.8205083743e+01
-1.0346279100e+00 -9.5758414980e+00 1.3054297053e-01 -3.1572294492e+01
3.9029919823e-03 -7.5360103991e+01 5.6607010742e-01 5.3298829492e+01
-3.6135246428e-01 5.0726125403e+01 -3.5012282465e-01 -2.2262022871e+01
-1.1231227003e+00 -4.6889510157e+01 3.6023793759e-01 1.1075202350e+01
5.2760596919e-01 6.9384231994e+01 -5.9544384971e-01 -4.7636867822e+01
4.5794543887e-01 -7.9300375146e+01 4.3797183911e-01 6.3332551875e+01
2.3939908005e-01 1.2016276329e+02 -6.4041855235e-01 -1.0235404922e+02
-5.7031572751e-01 2.7068379684e+01 1.3323399362e-01 -5.4521443689e+00
8.8792828717e-01 -7.6886701931e+00 -1.5695022388e-01 1.4692018730e+01
-1.0610242788e+00 -7.5345825316e+01 4.6525508539e-01 2.9247820915e+01
1.8666176569e-01 1.1742108683e+02 -6.4345589323e-01 -9.8806032783e+01
-1.3138078629e-01 9.3496699566e+01 -4.4627823735e-01 -9.1136944096e+01
4.7409621164e-01 -6.4223331725e+01 3.9560799434e-01 4.9887887643e+01
2.2736821609e-01 3.5523461103e+01 -4.4290749389e-01 -1.8471019467e+01
-6.9160639379e-01 5.0774699954e+01 -2.7311975173e-01 -3.7944447684e+01
1.1601072949e+00 -1.2668069836e+01 -3.9185732096e-03 5.3634824062e+01
-4.1567018038e-02 -9.1772464707e+01 6.1143411367e-01 7.2826319948e+01
-9.4144545639e-01 -1.1032421027e+01 2.6362262434e-01 1.1084891661e+00
8.4740538308e-01 7.4950559279e+01 -5.0597586230e-01 -4.0785374273e+01
-1.1180689317e+00 -6.6704122226e+01 4.3725052551e-01 2.0513604548e+01
6.0890004808e-01 6.6068820449e+01 -6.0832537815e-01 -3.2273002389e+01
-7.9273598514e-01 -8.2631174449e+01 5.5080231664e-01 4.7927894926e+01
-4.3335311921e-02 7.6430738106e+01 -5.3903787662e-01 -4.4342257855e+01
7.7853271117e-02 -5.7987665286e+01 4.3951408656e-01 1.6636354319e+01
-4.8527251479e-01 -5.9897961269e+01 5.7745616667e-01 5.1507053616e+01
1.3662804616e-01 -5.1112515260e+00 7.8169441326e-03 1.1925159293e+01
-1.0098865632e+00 -1.5998687323e+01 2.7502412418e-01 -6.3617312074e-01
-6.4675456694e-01 5.9466860840e+01 -1.7123109786e-01 -2.7033546012e+01
7.7950968291e-01 7.6751701014e+01 -5.2529990271e-01 -4.3713383670e+01
3.8768381574e-01 9.7627009217e+01 -4.9783261874e-01 -7.2260767471e+01
-8.9734532084e-01 -9.8308100609e+01 5.8627538682e-01 5.6754030382e+01
2.1788796504e-02 8.2881074219e+01 -3.9761503994e-01 -7.6367068224e+01
1.9345415174e-01 3.1783539261e+01 -4.6385229871e-01 -6.2745478795e+00
1.4786474500e-01 4.9602791620e+01 -4.5274012081e-01 1.6435780986e+00
6.9578821275e-01 -7.2204497261e+01 3.5122840984e-01 7.1732029692e+01
6.4557739477e-01 3.1312486170e+01 -4.1932940255e-01 -2.1299342356e+01
7.8668183083e-01 -2.2156213082e+01 -1.0598329588e-01 1.2507420597e+01
-1.2251031498e+00 3.4365709189e+01 -6.8177505308e-02 -6.8150528897e+01
2.3769096435e-01 -1.2287776449e+01 3.8599073296e-02 2.4478189687e+01
-4.0986613394e-01 -1.1735096430e+02 6.6484763403e-01 9.3518944398e+01
-8.7789026112e-02 -1.1986201910e+02 6.2057195923e-01 1.0693616197e+02
3.9351396034e-01 4.1592588775e+01 -5.2400950442e-01 -2.9025843977e+01
-2.5651652216e-01 1.0176201108e+02 -4.7882896953e-01 -1.0293313569e+02
-2.7912326579e-02 -7.2791783203e+01 5.6570570652e-01 4.5699341282e+01
6.6932172176e-01 3.4809812066e+01 -4.1139770830e-01 -2.1215708575e+01
-7.0105272703e-01 -1.1292264142e+01 3.4581704064e-01 1.2685470749e+01
7.7001010022e-01 -4.0783001703e+01 1.8134860994e-01 7.6792913804e+01
-1.3017223590e+00 9.9582222677e+00 5.8485634635e-02 -5.0527189910e+01
-4.7452964423e-01 -1.1156068003e+02 6.6544712228e-01 8.9373071749e+01
-1.4188994851e-01 -3.9592881776e+01 5.0751185795e-01 2.2694455801e+01
-1.2735911043e+00 -4.1003251449e+01 2.9089532096e-01 -1.3848797880e+01
-1.6796014477e-01 3.4927489242e+01 -1.3239481480e-01 -2.9726848771e+01
3.9742632378e-01 -8.2224544113e+01 4.7928418081e-01 6.9395674510e+01
2.5066149046e-01 9.1485798266e+01 -6.3062764872e-01 -7.5090039753e+01
-5.0309968351e-01 -6.9300890183e+01 6.0112692167e-01 5.9781774949e+01
-2.0193221619e-01 7.2729180065e+01 -4.7186048635e-01 -4.4224143735e+01
1.8686037110e-02 -7.1097208918e+01 5.2319130088e-01 3.9725614081e+01
9.7999736116e-01 -9.2154497785e+00 -1.2607737303e-01 2.3406088476e+01
-8.9694962228e-01 4.9532119151e+00 2.0827414174e-01 -7.0253246156e+00
8.4791494166e-01 -7.2035223973e+01 3.3062795155e-01 7.7184565495e+01
4.2021163230e-01 8.4424274051e+01 -6.2260189537e-01 -6.4336409789e+01
-5.5918124210e-01 6.3786072309e+01 -3.3620123044e-01 -4.6889858159e+01
5.1036347080e-01 1.2621022413e+02 -6.8488231492e-01 -9.3205051849e+01
-6.4360448209e-01 6.9965039093e+01 -1.8850851821e-01 -3.7981609732e+01
7.6329340108e-01 -1.0156473499e+01 -2.0256137327e-01 1.1713552765e+01
1.0159696988e+00 6.6369149977e+01 -4.5035872711e-01 -2.3541001658e+01
-7.0825572704e-01 -6.0141734498e+01 5.0624659540e-01 4.1881431160e+01
4.5071401134e-01 2.1133092283e+01 -1.1910154262e-01 3.0444608486e+00
8.0868083006e-01 -1.4923342203e+01 -1.0092971427e-01 3.4620994566e+01
-3.6617558089e-01 -1.3902863722e+01 4.3646473879e-01 2.7097999472e+00
-3.6662869790e-01 5.9676855524e+01 -2.2682289505e-01 -2.0452246296e+01
8.1134167858e-01 9.0495137695e+01 -5.5742301856e-01 -5.3743776591e+01
-1.1160830869e+00 1.2267488559e+01 8.7603651098e-02 -2.9315661308e+01
-1.1824562107e-01 -9.0994954625e+01 6.1736344737e-01 6.3211457999e+01
-4.2743499773e-01 -8.1278237953e+01 6.3788241918e-01 6.3044416484e+01
1.0393172881e+00 1.6635881119e+01 -2.1613831121e-01 1.3939034470e+01
-7.8338444100e-01 5.9370199285e+01 -1.5718197202e-01 -3.8986494850e+01
-6.2518282389e-01 -6.0871450667e+01 5.7449514737e-01 4.6387626737e+01
-8.1443575676e-02 -5.0493988449e+01 4.7687935297e-01 1.3720222225e+01
-4.9985617264e-01 9.7428139832e+01 -5.0392660041e-01 -9.8136786544e+01
6.6834557431e-01 -7.4326222667e+01 3.5351911472e-01 1.0185164742e+02
7.8362418690e-01 7.5554146549e+00 -2.7733605669e-01 4.4478195447e+00
5.5291167493e-01 -3.0110434473e+01 -1.4466002920e-01 8.7916863360e+00
-6.2707998459e-01 5.5778768005e+01 -2.0468835619e-01 -2.6323513234e+01
8.8767815527e-01 -4.6304653692e+00 -1.7372354491e-01 1.4922584640e+01
-1.8455909891e-01 -1.2039914136e+02 6.5835395949e-01 1.0446849629e+02
2.9600117489e-02 -1.0984934523e+02 6.6144952111e-01 9.6023115397e+01
6.7481735273e-01 8.8178710277e+01 -5.8925693949e-01 -5.7942678340e+01
2.3402498175e-02 5.0812368351e+01 -4.6565791955e-01 -1.5285315955e+01
3.3631373853e-01 -2.6088459992e+00 5.2308176873e-03 1.9816423058e+01
-3.9955411670e-01 5.4055214344e+01 -2.2431272712e-01 -6.6512243642e+01
-9.9195522424e-01 -3.3101412212e+00 2.0301949554e-01 -8.3454287456e+00
-6.8040268888e-01 5.4933752342e+01 -7.8644313332e-02 -2.4200839651e+01
1.0804287683e+00 6.1662641624e+01 -3.9138452679e-01 -1.1853422072e+01
-1.5882244932e-01 -1.1689201131e+02 6.4635002825e-01 9.6130521688e+01
1.2268300782e-01 5.1244854270e+01 -5.1057272811e-01 -2.2647647794e+01
4.4688504873e-02 -7.8576019744e+01 5.4529325561e-01 4.8454599556e+01
-5.5034237445e-01 -5.4252426424e+01 5.5398754727e-01 4.4746739690e+01
-2.9794999371e-01 1.0007770333e+02 -5.5754265523e-01 -9.0728631267e+01
3.9144595221e-01 5.5202222284e+01 -5.6270490329e-01 -5.2041320217e+01
9.3011423685e-01 -6.6530077399e+01 3.3475882185e-01 9.6107859401e+01
7.4511906997e-01 -6.1980535800e+01 3.2319243792e-01 6.0770638724e+01
-7.2326621383e-01 4.7563204990e+01 -7.0192796438e-02 -2.2203178076e+01
-5.2878488086e-01 -6.5593078555e+01 5.9185131761e-01 5.4832880386e+01
-8.5800602640e-01 3.5937785609e+01 -1.8390906562e-02 -2.6568602793e+01
5.7053011050e-02 -7.5138223050e+01 5.3594555989e-01 4.3711601277e+01
-4.7464907051e-01 -1.1420290765e+02 5.9972376629e-01 8.6780618280e+01
-8.8279270451e-02 -7.7824525041e+01 3.7620930477e-01 6.8981357198e+01
8.7739835240e-01 -1.1329212578e+01 -1.3535571710e-01 1.4857481421e+01
6.7629613601e-02 -4.1936391637e+01 1.8846063541e-01 4.2439360639e+01
-2.6988876122e-01 -8.9948489512e+01 6.2154253589e-01 6.9496263823e+01
1.2792905169e+00 3.3721063734e+01 -2.2939173562e-01 2.5366267673e+01
9.4721448477e-01 -3.8682390206e+01 7.0913056366e-02 4.2280614328e+01
-6.8211981090e-01 4.6278148889e+01 -1.6158565467e-01 -7.0462378723e+01
-3.3318038099e-01 -8.8899368471e+01 6.4905227205e-01 7.0140979305e+01
-1.8502856937e-01 -6.3932964080e+01 5.4337271320e-01 1.9148441005e+01
6.5309740674e-01 -5.8682769906e+01 2.5248140769e-01 3.4853175947e+01
6.4459008028e-01 1.2390895640e+01 -3.3009187926e-01 -1.1498100597e+01
-8.6955173703e-01 -4.4233966744e+00 2.6586548930e-01 -1.3348161810e+00
-9.0448231775e-02 9.1040419082e+01 -5.8820166563e-01 -7.3504913119e+01
-2.2169630536e-01 -4.6033030687e+01 5.0924980694e-01 1.0139328179e+01
4.8809342901e-01 -3.9223556218e+01 1.6949384127e-01 5.9716525613e+01
-2.0690565839e-01 -5.9392197286e+01 2.7902667738e-01 4.5661092079e+01
8.5197467664e-01 -5.4164082291e+01 1.6630500924e-01 4.4249643236e+01
-9.1876085561e-01 4.7594916377e+01 -1.8808194118e-01 -4.6248903224e+01
-5.8057536079e-01 -5.5451063300e+01 5.4430621074e-01 4.5234983888e+01
4.3639330353e-01 -2.2041296743e+01 -2.3393425991e-01 8.2699764419e-01
2.9644082324e-01 -1.5447893397e+00 -3.0741400210e-01 4.8496035103e+01
8.1031323825e-01 -1.3683568833e+01 -1.2690546206e-01 1.2898692609e+01
-1.3230760057e-01 7.2891416291e+01 -3.3728678425e-01 -7.3275182123e+01
2.4051356675e-01 1.1775956919e+02 -5.9688560862e-01 -9.8648194070e+01
7.3355342173e-01 2.1613991400e+01 -1.2474690040e-01 1.7265370812e+01
-1.1227393361e+00 -6.8730043147e+01 4.2325175303e-01 1.9946017748e+01
4.3319261862e-01 3.9459464831e-01 -3.2614927785e-01 -1.3439286102e+01
-6.6246074914e-01 3.5343644967e+01 1.1684678987e-01 -9.9236988351e+00
4.8665707596e-01 -8.7079955758e+01 4.0900680065e-01 1.0549797049e+02
-9.6609163395e-01 2.0432990516e+01 7.0896238375e-02 -2.1398787409e+01
2.3450080000e-01 -9.5046185181e+01 5.7100273950e-01 8.6622037562e+01
1.6182102958e-01 5.8421832266e+01 -5.5130111521e-01 -3.7461300562e+01
-9.0521988914e-01 4.7419830123e+01 -1.5929898990e-01 -4.5249346489e+01
4.1650148199e-01 9.5160522671e+01 -6.1970058173e-01 -7.7598850884e+01
-2.8223626805e-01 2.2524664064e+01 -4.6859650024e-02 -2.4297503873e+01
1.2253229592e+00 3.7230430781e+01 -2.6461844390e-01 1.4528835903e+01
-1.0202390089e+00 -3.8289392537e+01 3.7093622871e-01 1.3436016953e+01
6.6705073915e-01 5.2682974730e+00 -2.9684376369e-01 -2.5808997685e+00
3.5747325503e-01 7.3898098797e+01 -6.1468926002e-01 -4.4113273254e+01
3.4887481780e-01 9.6501764379e+01 -6.3821361137e-01 -7.3442418651e+01
9.1094918876e-01 -4.0930111452e+01 7.3293882651e-02 4.0964631724e+01
-9.2925666789e-01 3.2548934646e+01 1.1781295688e-02 -2.8714309955e+01
3.5712060264e-01 -9.0113369026e+01 5.2608987182e-01 8.1733122256e+01
-2.1230351742e-02 6.1530984738e+01 -4.9266708678e-01 -2.9492003962e+01
-1.0576330370e+00 4.0457684765e+01 -1.2148701759e-01 -5.8604605269e+01
-8.2809888285e-01 -6.0591332649e+01 4.9719381214e-01 3.3859884462e+01
8.3802328483e-01 -5.4459926147e+01 1.4380372455e-01 4.2439489307e+01
-6.0192912145e-01 3.7162574253e+01 9.3622428980e-02 -8.8564885206e+00
7.2382924879e-02 -2.8498834393e+01 2.0263226085e-01 -3.2015235151e+01
-1.1216059333e+00 -6.6719394796e+01 4.5521437832e-01 2.3042909020e+01
-3.6962427212e-01 9.4609304151e+01 -5.2129702040e-01 -8.2840097619e+01
-1.0365639334e-01 -5.6226466404e+01 4.9231596841e-01 1.4780927057e+01
-4.5714079678e-01 -6.9566865077e+01 6.3211201699e-01 4.8760803888e+01
-7.9667260056e-01 4.8736110392e+01 -1.7847136356e-01 -7.6962611241e+01
1.6712616399e-01 -7.8826334075e+01 5.3921362576e-01 6.0550333977e+01
-2.7899743031e-01 -5.4956708006e+01 3.4993906516e-01 2.8425071101e+01
-8.3206277419e-01 5.8658301459e+01 -2.6894203666e-01 -6.3499669664e+01
-1.0499585914e-01 -8.6005890338e+01 6.0224230621e-01 6.7020061792e+01
-9.9094268405e-01 -2.7841315561e+01 3.3519463871e-01 3.8789944157e+00
-8.4183921902e-01 5.6373278795e+01 -2.3187719782e-01 -4.8957463742e+01
8.8446472136e-01 -4.5032441728e+01 1.1205612123e-01 4.6237408085e+01
-9.5846875277e-01 3.6379271988e+01 -4.4643940280e-02 -3.8017692805e+01
6.6295780463e-01 -4.1084069156e+01 2.0589332022e-01 1.9978392870e+01
-2.8737346039e-01 -5.9885745069e+01 2.9344511176e-01 4.1251846544e+01
-3.3939052774e-01 5.0221801564e+01 -2.4220866645e-01 -1.7796877741e+01
2.0506024179e-01 6.2282645940e+01 -2.9838409595e-01 -4.8260302160e+01
-3.9915326437e-01 -5.4927441376e+01 5.6579042662e-01 3.6556910924e+01
1.1417116128e+00 5.7496369313e+01 -3.8444953144e-01 -7.3387195001e+00
-1.4103945801e-01 5.2219617271e+01 -3.9051919835e-01 -9.9020111061e+00
-8.2614435966e-01 -9.7812334010e+01 5.1489351004e-01 5.2646582449e+01
9.1791256731e-01 2.6640005446e+01 -3.1186538833e-01 -2.3721853414e+00
-5.8746300043e-02 -6.4332396462e+01 5.5639810335e-01 4.6133950947e+01
7.1802206519e-01 -2.9468770164e+01 -6.8414292204e-02 1.4165899916e+01
-6.5558357913e-01 6.0032516438e+01 -2.9568213409e-01 -4.4815862480e+01
-3.3160861171e-01 6.1371956593e+01 -8.7202456046e-02 -6.2108838386e+00
1.0645878852e+00 2.9723255401e+01 -2.7857990811e-01 6.3654769778e+00
-8.0490230817e-01 3.3128980207e+01 5.6003987514e-02 -1.7594675493e+01
-1.0896125389e+00 -7.5526063978e+01 4.9394012276e-01 3.0235329432e+01
-8.1208996818e-01 5.7308482074e+01 -2.3953193615e-01 -5.2422584227e+01
2.6923145120e-01 6.0740073720e+01 -5.6206354041e-01 -3.2570035501e+01
-1.8376815197e-01 -7.2031606703e+01 5.9033629194e-01 4.2359096479e+01
-8.5782796790e-01 2.5347179094e+01 1.2130322280e-01 -1.8182818005e+01
6.6872969821e-01 9.8507115193e+01 -6.1181970685e-01 -6.6749369837e+01
-7.0670711604e-01 -8.8612499870e+00 3.3120331616e-01 1.2960906260e+01
1.7499478115e-01 -5.3539283271e+01 4.0929611194e-01 1.6327003641e+01
-1.5678231604e-01 -9.0504461118e+01 4.5447377943e-01 7.8503305828e+01
7.5343012525e-01 -1.2493726217e+01 -1.7560234546e-01 1.0190131018e+01
-5.8628869483e-01 3.2239831323e+01 -1.0139797519e-01 -5.5280014707e+01
1.2441835461e+00 1.1917904205e+01 -1.3829450035e-01 3.6308358530e+01
5.9012750444e-01 -8.0988073371e+01 4.1641144712e-01 7.8119671602e+01
-3.5122484274e-01 -8.4252804545e+01 6.2831921647e-01 6.5556650417e+01
2.0286185941e-01 -5.0228362376e+01 -1.4762606138e-01 3.4086420072e+00
1.1300315315e-01 -6.0084870196e+01 2.7892601203e-01 6.1119306477e+01
-1.8321679244e-01 -7.7073350391e+01 5.1809277026e-01 4.6958780406e+01
-3.4385043173e-01 4.4315421033e+01 -1.7572017543e-01 -5.4977952041e+01
-2.9347099478e-01 -2.8353472976e+01 4.5116289960e-01 -1.4785035850e+01
1.2423534387e+00 -6.5503261031e+00 -3.5805913499e-04 6.1919022416e+01
-9.8800268986e-01 1.2893989438e+01 1.1023944418e-01 -1.6720210236e+01
5.5243785717e-01 4.9081109502e+01 -4.9277450701e-01 -4.1772185388e+01
1.1176655134e+00 -5.9679683787e+00 1.3093421464e-02 5.8999042335e+01
-3.7469891334e-01 -1.7456870356e+01 4.2136580644e-01 3.0683205661e+01
-6.0779847599e-01 8.0648633688e+01 -3.4535100898e-01 -9.6260809852e+01
3.7086684867e-01 -5.6246988596e+01 -2.7093645765e-02 1.1921732496e+01
2.0744259147e-01 -9.7834429605e+01 5.8777205393e-01 8.4741782961e+01
4.6721456514e-01 7.9109645114e+01 -5.9282587616e-01 -6.0982499463e+01
-7.6475031284e-01 5.8979745988e+01 -2.0804148832e-01 -4.0045328575e+01
3.3979031138e-01 -6.8939028464e+01 6.6882666280e-02 1.5902178592e+01
9.5385173756e-01 -4.0057254341e+00 -1.4298161219e-01 2.1431493506e+01
-8.3004143528e-01 5.5500111668e+01 -1.6306628327e-01 -3.9402048430e+01
-3.1298277606e-01 1.0348475545e+02 -4.9066756870e-01 -1.0690648381e+02
9.5364628202e-01 -4.8756469478e+01 1.9684393140e-01 5.8050088186e+01
-6.6331375903e-01 -9.3238682837e+01 6.2688825669e-01 6.2785629814e+01
-6.5967657814e-02 7.8399459359e+01 -1.2392381540e-01 2.7145972061e+00
-7.1377535377e-01 -1.0057818865e+02 6.0607884841e-01 6.8126442813e+01
7.6654710488e-01 5.5982199575e+01 -4.6292631506e-01 -3.2243558284e+01
-6.3464931124e-01 4.4988762433e+01 -2.3778870654e-02 -1.1707603394e+01
-1.6228438322e-01 -9.0143711826e+01 6.2690805027e-01 7.1994318374e+01
8.7892637684e-03 -9.6153750529e+01 5.9881411054e-01 7.2141488662e+01
9.0866193714e-02 4.8546856560e+01 -2.2458765447e-01 -4.1034792973e+01
2.9794857564e-01 -3.9473792106e+01 -1.4561406028e-01 7.5666116776e+00
-1.0404637829e+00 5.6155842596e+01 -2.0796047882e-01 -7.7935466248e+01
-9.7139057755e-01 7.1065454598e-01 1.8381027259e-01 -1.2089448182e+01
-6.1593192865e-01 4.7676359874e+01 -2.3958034606e-01 -2.5079448749e+01
1.0335687721e+00 6.9572659812e+01 -4.2424294983e-01 -2.1152548991e+01
-7.7954438561e-01 -9.4779017502e+01 5.8747733248e-01 6.0254765355e+01
7.8279491998e-01 6.0920434138e+01 -4.7086441679e-01 -3.0294206294e+01
4.0198435210e-02 6.4907637704e+01 -4.9597821157e-01 -2.3301993688e+01
2.7102116763e-01 -8.4583785393e+01 5.1373670855e-01 6.4784346085e+01
1.0393988044e+00 8.2958613192e+01 -5.0574275596e-01 -3.3467183610e+01
1.8856640597e-01 7.0019860361e+01 -5.9487944912e-01 -5.1487295023e+01
1.1412703049e-01 -8.2575614000e+01 3.9794729770e-01 8.1697552923e+01
1.0055566091e+00 -6.0421517043e+01 2.7880067885e-01 8.6154331266e+01
-8.8719658148e-01 4.8391328699e+01 -1.5520691550e-01 -4.1296287329e+01
-1.0243540318e+00 -7.0915655744e+00 2.3285731917e-01 -9.1716542232e+00
-4.6830537415e-01 6.9977715946e+01 -3.8746042054e-01 -5.6451524335e+01
-5.3478360602e-01 -5.1714086119e+01 5.4243376225e-01 4.7036243734e+01
-9.7189569804e-01 3.9824582211e+01 -8.1688418627e-02 -4.1707597023e+01
6.7791996315e-01 -6.9191559255e+01 3.6564793619e-01 6.3724814530e+01
-6.5611524803e-01 5.8248478476e+01 -9.5129215683e-02 -2.5827486673e+01
9.7727321629e-01 6.5152862824e+01 -4.3654029404e-01 -2.2369440187e+01
-6.6652844421e-01 9.5471222944e+00 2.6062474109e-01 2.2477895914e+00
3.4990397320e-01 1.7021555131e+01 -4.3847712236e-01 -1.2680441998e+01
1.5375380484e-01 -7.7593700686e+01 5.1059244610e-01 5.0181643192e+01
-2.6430603261e-01 -3.9134136318e+01 5.1479283507e-01 1.6383132217e+01
1.4729132439e-01 8.4426992562e+01 -6.1382511876e-01 -6.4552021177e+01
1.1793620433e+00 3.1739240351e+01 -2.6744572071e-01 1.3603147668e+01
1.0193996134e+00 -5.1561458214e+01 2.1695837718e-01 7.3709917206e+01
-1.2757727320e+00 -2.6703628830e+00 1.3237890850e-01 -3.9005332579e+01
-5.5605953955e-02 -7.8236258016e+01 5.9817349371e-01 6.0739893261e+01
2.0300090349e-02 7.3534215716e+01 -5.6822842224e-01 -5.5406734425e+01
1.1465284058e-02 3.9323840852e+01 -3.6073829894e-01 1.3093185894e+01
-7.5859607563e-01 -1.0940510867e+02 5.9756983178e-01 7.0278295048e+01
-3.0470523319e-01 -8.9884480426e+01 4.5025801811e-01 7.0154033020e+01
8.6601554938e-01 1.8397112399e+01 -1.0888657504e-01 2.6269514749e+01
-9.3195368120e-01 -7.2242309428e+01 4.1236995418e-01 2.6779724103e+01
1.9437474671e-01 2.0799660284e+00 -2.2157689682e-02 1.0854308415e+01
5.8637286675e-01 6.9278225691e+01 -3.5583750330e-01 -3.4562414821e+01
-6.9226069303e-01 -1.0419320570e+02 6.4181583352e-01 7.2287346137e+01
6.9653652908e-01 9.4508612237e+01 -5.6838156729e-01 -6.3669631436e+01
3.4724845297e-01 2.7577387051e+01 -4.7240074236e-01 -1.7747994405e+01
1.1246943003e+00 -1.9940831155e+01 7.4333987143e-02 7.2444308788e+01
-1.0059326313e+00 -3.7369598628e+01 3.6877769067e-01 1.2347637499e+01
-1.1002591439e+00 6.7854304829e+01 -2.4956101993e-01 -9.7813433244e+01
-1.1135159161e-01 -9.0367070590e+01 4.4139574293e-01 7.7954017049e+01
3.6767445304e-01 3.2004441418e+01 -4.8309519632e-01 -1.0953203510e+01
-6.6469613325e-01 9.5456582679e+01 -4.5180300377e-01 -1.0285199009e+02
-3.7431667663e-01 -9.8964000350e+01 6.6512861484e-01 7.7822044480e+01
-9.2516611073e-02 -1.0242567584e+02 6.3898672572e-01 9.0144561132e+01
