Number_of_particle Mass(MeV) Beam_energy(MeV) Beam_Frequency(MHz) Beam_current(A) Beam_Charge
15673 11174.9 0.182582 749.48 0.001 6
x(mm) x'(mrad) y(mm) y'(mrad) z(mm) z'(mrad) Phase(deg) Time(s) Energy(MeV) Loss
1.08690500910492177100e-001	5.41795290632869575020e-001	-4.76461300459686820652e-002	5.88411253095110220457e-001	-3.01687547988544024768e-001	-1.61602350019965201877e-001	4.74986875964811758877e+001	1.75936105871177453484e-010	1.82569975141881141179e-001	0
-8.89869780094264539727e-001	-5.64594810027745808156e+000	8.27964695414202589419e-001	-3.34186504854257506736e+001	7.42653032014583569520e+000	-2.80999879508161798380e-001	-1.16868045058711254569e+003	-4.33369300870846141026e-009	1.82526374344227942936e-001	0
6.67896272334368434898e-001	-1.02194013180222853521e+001	4.04887376131164267168e-001	-1.26786816193159026511e+001	-1.43042668173610221238e+000	-1.28060050813363746069e-001	-1.26850479140742504569e+003	8.34715359241944490752e-010	1.82627732042668494694e-001	422
1.31792985992422839736e+000	-1.60704586761083945134e+001	7.42207115759747404482e-001	-1.68245213836387796924e+000	-1.43042668173610221238e+000	-1.28060050813363746069e-001	1.97354644627731175888e+002	8.34715359241944490752e-010	1.82662407044766578190e-001	422
1.91725328257224103545e+000	1.21685204921278611323e+001	-1.85590053664845988646e-001	1.01569840006679740441e+002	-2.63893192522742872086e+001	-1.81882790387024984025e-001	4.13447909531132518168e+003	1.53987915265313309291e-008	1.82562569264767798893e-001	0
7.83031724113137928001e-001	7.88079801840695921555e+001	-2.17730957993535478856e-002	9.77503347411795431299e+000	-1.67698187642314557877e+001	1.90037436160502420934e-002	2.63248251328007472694e+003	9.78554654659068506669e-009	1.82635927681325110905e-001	0
-3.81941523683159145364e-001	1.29648134006175652644e+001	-5.99356533715827088926e-001	8.47186098956008715177e-001	-1.43042668173610221238e+000	-1.28060050813363746069e-001	-1.73076019434768824112e+002	8.34715359241944490752e-010	1.82637954239247474186e-001	422
-4.72580164951174053201e-001	-1.05070247884282153450e+002	-4.37917673483816549673e-001	5.23520608173315125100e+001	7.12025930354808789247e+000	-3.21234295300090566538e-001	-1.11198110976680004569e+003	-4.15497552345324161126e-009	1.82511681799290809147e-001	0
8.83770209456892219535e-001	-1.72402184562769278386e+001	-7.24007017201138358686e-001	4.31405056940023499124e+001	-2.21469152072007480214e+000	-2.11058871102867529057e-001	3.48567291112106204309e+002	1.29222688790396919660e-009	1.82551914934514197819e-001	0
-6.58206549287675413140e-001	-7.95015391068544801101e+001	2.88032731983485057459e-001	4.35459080353423022558e+000	1.68538151420137758407e+001	4.19126179360425170362e-003	-2.64389248671992527306e+003	-9.83477482100648598055e-009	1.82630518559811744206e-001	0
2.99340468318299857131e-001	1.06428921584597546257e+002	3.00350171524705722437e-001	-2.95115939600761336692e+001	-1.30677081533291428173e+001	-1.67151926619116097950e-001	2.04657980331913745431e+003	7.62526259486638951864e-009	1.82567948583958777897e-001	0
1.64916881984016439056e+000	-2.56188643295434514968e+000	-3.02408492647437021628e-001	9.57320269869272379992e+001	-1.63526514433839444962e+001	-2.60066541998529687785e-001	2.56411898788944972694e+003	9.54211815803295354351e-009	1.82534018639920386784e-001	0
1.18582477951339027022e+000	7.59631696982297484055e+001	-9.93569538005158459093e-002	2.27956187652055817239e+001	-1.99377870075919751969e+001	-1.59113197626428559683e-001	3.13016024765507472694e+003	1.16341433777572452171e-008	1.82570884112713965886e-001	0
