position	gam-1	centroid position(x,x',y,y',z,dp/p,z',phase,time,energy)	rms_size(x,x',y,y',z,dp/p,z',phase,time,energy)	(dispX,dispY,betX,betY)	unit(m,rad,deg,s,MeV)
+5.750000e-002	+1.634279e-005	-3.816739e-005	-2.386160e-004	+8.965794e-005	-8.518855e-005	-2.584773e-004	-1.517197e-006	+1.517147e-006	+4.069036e+001	+1.508096e-010	+5.541620e-007	+5.412980e-003	+7.794585e-003	+6.559873e-003	+5.670996e-003	+1.146492e-002	+1.786897e-005	+1.786839e-005	+1.804846e+003	+6.689252e-009	+6.526710e-006	+2.821049e+000	-2.858416e-001	+1.094717e+000	+1.610397e+000
+6.000000e-002	+1.634279e-005	-3.876393e-005	-2.386099e-004	+8.944497e-005	-8.522443e-005	-2.585973e-004	-1.625113e-006	+1.625060e-006	+4.070926e+001	+1.508796e-010	+5.935787e-007	+5.397923e-003	+7.786500e-003	+6.549950e-003	+5.663386e-003	+1.146493e-002	+1.795111e-005	+1.795052e-005	+1.804848e+003	+6.689258e-009	+6.556712e-006	+2.751906e+000	-2.611556e-001	+1.088627e+000	+1.605524e+000
+6.250000e-002	+1.634278e-005	-3.936043e-005	-2.385996e-004	+8.923182e-005	-8.526190e-005	-2.587174e-004	-1.733040e-006	+1.732983e-006	+4.072816e+001	+1.509497e-010	+6.329992e-007	+5.382976e-003	+7.778424e-003	+6.540108e-003	+5.655781e-003	+1.146493e-002	+1.803875e-005	+1.803816e-005	+1.804848e+003	+6.689262e-009	+6.588719e-006	+2.685295e+000	-2.454724e-001	+1.082614e+000	+1.600706e+000
+6.500000e-002	+1.634278e-005	-3.995693e-005	-2.385894e-004	+8.901867e-005	-8.529937e-005	-2.588374e-004	-1.840966e-006	+1.840906e-006	+4.074705e+001	+1.510197e-010	+6.724196e-007	+5.368028e-003	+7.770348e-003	+6.530265e-003	+5.648176e-003	+1.146494e-002	+1.812638e-005	+1.812579e-005	+1.804850e+003	+6.689266e-009	+6.620727e-006	+2.618684e+000	-2.297891e-001	+1.076602e+000	+1.595888e+000
+6.750000e-002	+1.634278e-005	-4.055338e-005	-2.385800e-004	+8.880534e-005	-8.533072e-005	-2.589574e-004	-1.948234e-006	+1.948170e-006	+4.076595e+001	+1.510898e-010	+7.115992e-007	+5.353192e-003	+7.762273e-003	+6.520505e-003	+5.640586e-003	+1.146495e-002	+1.821947e-005	+1.821888e-005	+1.804851e+003	+6.689269e-009	+6.654727e-006	+2.551716e+000	-2.121628e-001	+1.070667e+000	+1.591124e+000
+7.000000e-002	+1.634277e-005	-4.114982e-005	-2.385707e-004	+8.859201e-005	-8.536207e-005	-2.590774e-004	-2.055501e-006	+2.055434e-006	+4.078485e+001	+1.511598e-010	+7.507790e-007	+5.338357e-003	+7.754198e-003	+6.510744e-003	+5.632997e-003	+1.146495e-002	+1.831256e-005	+1.831196e-005	+1.804851e+003	+6.689273e-009	+6.688727e-006	+2.484747e+000	-1.945365e-001	+1.064733e+000	+1.586361e+000
+7.250000e-002	+1.634277e-005	-4.174623e-005	-2.385620e-004	+8.837853e-005	-8.539166e-005	-2.591975e-004	-2.162273e-006	+2.162202e-006	+4.080376e+001	+1.512299e-010	+7.897775e-007	+5.323634e-003	+7.746118e-003	+6.501066e-003	+5.625421e-003	+1.146496e-002	+1.840907e-005	+1.840846e-005	+1.804853e+003	+6.689277e-009	+6.723974e-006	+2.416986e+000	-1.770504e-001	+1.058876e+000	+1.581652e+000
+7.500000e-002	+1.634277e-005	-4.234263e-005	-2.385534e-004	+8.816504e-005	-8.542124e-005	-2.593176e-004	-2.269044e-006	+2.268970e-006	+4.082266e+001	+1.512999e-010	+8.287761e-007	+5.308912e-003	+7.738037e-003	+6.491389e-003	+5.617844e-003	+1.146496e-002	+1.850557e-005	+1.850496e-005	+1.804853e+003	+6.689280e-009	+6.759221e-006	+2.349225e+000	-1.595643e-001	+1.053020e+000	+1.576943e+000
+7.750000e-002	+1.634276e-005	-4.293899e-005	-2.385433e-004	+8.795143e-005	-8.544072e-005	-2.594376e-004	-2.375127e-006	+2.375049e-006	+4.084157e+001	+1.513700e-010	+8.675227e-007	+5.294303e-003	+7.729966e-003	+6.481794e-003	+5.610279e-003	+1.146496e-002	+1.860664e-005	+1.860603e-005	+1.804854e+003	+6.689283e-009	+6.796137e-006	+2.289447e+000	-1.519338e-001	+1.047240e+000	+1.572288e+000
+8.000000e-002	+1.634276e-005	-4.353535e-005	-2.385333e-004	+8.773783e-005	-8.546020e-005	-2.595577e-004	-2.481209e-006	+2.481128e-006	+4.086047e+001	+1.514401e-010	+9.062694e-007	+5.279695e-003	+7.721896e-003	+6.472199e-003	+5.602713e-003	+1.146497e-002	+1.870772e-005	+1.870711e-005	+1.804855e+003	+6.689287e-009	+6.833053e-006	+2.229668e+000	-1.443033e-001	+1.041461e+000	+1.567632e+000
+8.250000e-002	+1.634276e-005	-4.413166e-005	-2.385218e-004	+8.752412e-005	-8.547969e-005	-2.596777e-004	-2.586873e-006	+2.586789e-006	+4.087937e+001	+1.515101e-010	+9.448634e-007	+5.265201e-003	+7.713825e-003	+6.462688e-003	+5.595173e-003	+1.146497e-002	+1.881201e-005	+1.881140e-005	+1.804856e+003	+6.689291e-009	+6.871146e-006	+2.173576e+000	-1.437196e-001	+1.035759e+000	+1.563032e+000
+8.500000e-002	+1.634275e-005	-4.472796e-005	-2.385102e-004	+8.731042e-005	-8.549918e-005	-2.597978e-004	-2.692537e-006	+2.692449e-006	+4.089828e+001	+1.515802e-010	+9.834574e-007	+5.250708e-003	+7.705754e-003	+6.453176e-003	+5.587633e-003	+1.146498e-002	+1.891631e-005	+1.891569e-005	+1.804857e+003	+6.689295e-009	+6.909238e-006	+2.117484e+000	-1.431358e-001	+1.030056e+000	+1.558431e+000
+8.750000e-002	+1.634275e-005	-4.532421e-005	-2.385007e-004	+8.709663e-005	-8.551485e-005	-2.599179e-004	-2.797604e-006	+2.797512e-006	+4.091719e+001	+1.516503e-010	+1.021833e-006	+5.236332e-003	+7.697682e-003	+6.443749e-003	+5.580106e-003	+1.146499e-002	+1.902487e-005	+1.902424e-005	+1.804859e+003	+6.689301e-009	+6.948888e-006	+2.062983e+000	-1.533702e-001	+1.024431e+000	+1.553884e+000
