C12 6+ input beam for TRAVEL
6.388850582336e-02 0.000000000000e+00 7.494800000000e+08 1.117486221507e+01 6
15673
-7.779960228975e-06 -2.909843169984e-06 -1.030001734211e-05 -8.390175206403e-06 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-2.944146090827e-03 -3.483395724652e-03 3.723364031581e-03 -8.451389897526e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
3.155559027859e-03 -1.006162090143e-02 7.802683102605e-03 6.248400263577e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
6.477469072037e-03 -6.734402085749e-03 2.664474012969e-03 1.036832127356e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
7.589226082259e-03 7.677348629477e-03 -4.256293935063e-03 1.050253603244e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
1.417836948590e-03 1.028740668753e-02 -6.492098619523e-03 3.986568372785e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-5.506306927360e-03 5.316137635054e-03 -1.246082888278e-03 -9.316214177669e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
2.365885960230e-03 -1.090302707544e-02 6.077746103225e-03 2.504409706309e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
2.958432032087e-03 -2.666338746531e-03 -3.994080187421e-04 9.106526333927e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-2.653443062386e-03 -1.086207309654e-02 7.230444053826e-03 -1.620901216664e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-1.474607078067e-03 9.698399175795e-03 -7.377898612352e-03 -4.303926885039e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
5.778511014127e-03 2.675476317199e-03 -2.597721119704e-03 1.081688999766e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
3.300990868651e-03 1.022209024140e-02 -6.171160669359e-03 7.356131166308e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
2.135148929724e-03 -1.059719843706e-02 5.835869989065e-03 1.854663780979e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-3.095598000741e-03 -4.773605316041e-03 2.708256884185e-03 -9.938510883511e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-6.962077267176e-03 -5.726644936113e-03 3.823492849884e-03 -1.079711299753e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
5.633181851649e-03 -3.248921762316e-03 4.629489841737e-04 1.063844859236e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-3.348395036242e-03 1.221184974620e-02 -7.767463860395e-03 -5.636496752412e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
1.543484005437e-03 1.357814094135e-02 -9.146128607275e-03 1.386130876928e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
4.929347854399e-03 -9.818429294137e-03 5.137275146959e-03 6.359235100537e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-8.205642964399e-03 1.388781462079e-04 -1.420442888806e-03 -1.159250717974e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-6.552177056379e-03 1.306065075005e-03 2.713359710161e-04 -1.174796354389e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-4.986429162032e-03 1.034530514935e-02 -7.255517703774e-03 -8.113164272071e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
4.531750880473e-03 8.282006551417e-03 -5.639338692012e-03 8.899240005850e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
5.578412168020e-03 -9.121801870970e-03 4.086803353099e-03 9.561000574469e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-7.379490922845e-03 -5.529527253566e-03 3.372834005100e-03 -1.111650821185e-02 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-3.158875083259e-03 2.878181236701e-03 -2.864218143108e-03 -5.264289028854e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-1.024778041697e-03 -1.112783158114e-02 6.622060375927e-03 -3.653012266294e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
-4.918336908973e-03 -1.257016805848e-02 8.132412272213e-03 -5.940388705493e-03 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 6.000000000000e+00 1.117486221507e+01
